,URL,TEXT,WIDTH,HEIGHT,similarity,punsafe,pwatermark,AESTHETIC_SCORE,hash
34627,https://i.pinimg.com/736x/9d/6e/29/9d6e2941c553574584cb3ec7eba254f5.jpg,Firefly - Jimmy Lawlor Possibly made with Oil paint or sponge painting                                                                                                                                                                                 More,736.0,737.0,0.3015420734882355,0.000101183294,0.030282455,6.686149,-2147207854756685288
34671,https://assets.vogue.com/photos/5891731497a3db337a24a6eb/4:3/w_800%2Ch_600%2Cc_limit/00-holding-versace.jpg,Image may contain Donatella Versace Ginta Lapia Clothing Apparel Fashion Evening Dress Gown Robe Human and Person,800.0,600.0,0.301461786031723,0.9982798,0.13547458,6.528684,-8764282546337550080
34715,https://www.visafirst.com/blog/wp-content/uploads/2020/07/Tanzania-eVisa-6.jpg,elephants in Tanzania,824.0,549.0,0.3103151023387909,5.271914e-06,0.1520537,6.8305326,-6798964257092598645
34817,https://i.pinimg.com/736x/a4/27/1b/a4271bee2062ef3fc6fe967c2d952da8--thelonious-monk-all-that-jazz.jpg,"New York, 1975. Thelonious Monk performing at the Newport Jazz Festival (better known as the JVC Jazz Festival since 1984). ☚",598.0,900.0,0.320882648229599,9.307962e-06,0.08727595,6.5260067,-7127460779746305190
34913,http://1.bp.blogspot.com/_zoC3EUGRRc0/TDi2QXkx9PI/AAAAAAAAA9c/X1ycldv8X80/s1600/four_oranges.jpg,IMAGES TO NOURISH THE SPIRIT AND TOUCH THE HEART - Page 14 Four_oranges,800.0,643.0,0.2929252088069916,3.5399487e-06,0.093083926,6.759431,383977595442951950
34924,https://3.bp.blogspot.com/-xUH6F1mZltw/T3enJg4dtOI/AAAAAAABS5c/kYZwiyTRZbY/s1600/David+Riedel+-+Tutt%27Art@+-+%285%29.jpg,David Riedel 1956| Still life painter,700.0,778.0,0.3067183792591095,6.180549e-08,0.0083649345,6.9327965,-7108696398243751796
34928,https://www.urbanghostsmedia.com/wp-content/uploads/2017/06/Rebuild-Penn-Station-3.jpg,A vision of the inside of NYC's original Pennsylvania Railway Station - rebuilt,800.0,637.0,0.34876692295074463,2.051797e-05,0.06897142,6.5393634,-4840845268570071244
34957,https://images.squarespace-cdn.com/content/51ae2b60e4b0ef57556eff31/1551195834130-B73TP377MWDRL7B4FLXG/Nadine-Robbins-Portraits-LADYMARMALADE.LR.png?content-type=image%2Fpng,"""""""Lady Marmalade - 36""""""""x24"""""""" Oil on Linen - Original Sold""""""",533.0,800.0,0.2934422194957733,9.707479e-06,0.15970671,6.7275887,-5988480467772485333
34992,https://artblart.files.wordpress.com/2016/01/gunther-portrait-of-a-boy.jpg?w=655&h=876,"Kurt Günter Portrait of a Boy (Knabenbildnis), 1928",655.0,876.0,0.3247600793838501,2.724683e-07,0.21559082,6.5332074,1973711243090789605
35023,https://images.fineartamerica.com/images-medium-large-5/hurricane-ridge-blacktails-paul-krapf.jpg,Wildlife Painting - Hurricane Ridge-blacktails by Paul Krapf,900.0,520.0,0.37553882598876953,1.4042316e-05,1.0,6.878938,744864007333097365
35119,https://images.fineartamerica.com/images/artworkimages/mediumlarge/2/obx-nc-beach-seascape-nags-head-outer-banks-north-carolina-dave-allen.jpg,Obx Nc Beach Seascape Nags Head Outer Banks North Carolina Photograph,900.0,599.0,0.31653955578804016,1.0396152e-06,0.52047575,6.7261267,184029481868964615
35275,https://www.imaginaryrealism.com/wp-content/uploads/2019/11/Meeting-on-the-Ices_sRGB-689x520.jpg,"An artwork from Robert Bissell, called Meeting on the Ices",689.0,520.0,0.35359543561935425,0.0002656877,0.11334936,6.646638,8306504000400080555
35301,http://www.treeshark.com/NewBlogPosts/NewOils/Oil414S.jpg,"Corfe castle, dorset, oil painting",860.0,538.0,0.38201600313186646,6.8233487e-07,0.68917495,6.569681,-601431635384459743
35311,https://static.ilmanifesto.it/2021/04/11-aprile-p.-2-evelyn-waugh.jpg,"Henry Lamb, ritratto di Evelyn Waugh, 1930",780.0,520.0,0.34376105666160583,5.9812743e-07,0.14501669,6.6701818,-8875357198673010805
35348,https://ego-alterego.com/wp-content/uploads/2012/11/313.jpg,"Meghan Howland, paintings",550.0,628.0,0.3102230727672577,2.722518e-06,0.13086842,6.5116467,3019211439310647223
35433,http://cdn.pastemagazine.com/www/articles/59ac8bdc405a43495df10928c8d2fbd4%20copy.jpg?635417318579929557,Russian Artist Recreates <i>Futurama</i> Skyline in 3D,514.0,514.0,0.30360648036003113,0.00043845177,0.15526623,6.579491,-6038620968126454389
35488,https://www.tepapa.govt.nz/sites/default/files/styles/card_image_700x_525/public/nziff-artwork-700x525.jpg?itok=NYBt8OU_,Illustration of people walking up towards a cinema,765.0,575.0,0.30295276641845703,0.000121430836,0.1881104,6.8555923,-2148851010839000319
35543,https://2.bp.blogspot.com/-CyLZpwdYrC0/XH7CgEA1JHI/AAAAAAAAIvo/xYxlPNkXV74PqSodirZUUdvud9qNXbeugCLcBGAs/s1600/133-We-Chose-this-Road-My-Dear-by%2BFrank%2BMoth-cool%2Bart%2Billustrations-collage-arte%2By%2Bdise%25C3%25B1o%2Bgrafico-surreal.jpg,"""""""We Chose this Road My Dear"""" by Frank Moth ",,,,1.0226569e-05,0.19628546,6.6040564,-4802752181685607990
35563,https://img.artpal.com/839041/4-19-11-14-4-5-52m.jpg,Zhang Ziyi Print - James Garner Portraits and Illustration,521.0,720.0,0.31861984729766846,0.0009367764,0.23921955,6.614468,4825762200778820434
35727,https://i.pinimg.com/736x/c7/45/63/c74563683c9b2f2b632916f66b86eaaa--sufi-poetry-victorian-life.jpg,Albumen print showing Dervishes in Egypt. Photographed by Henri or Émile Béchard in the 1870's,628.0,800.0,0.31207358837127686,3.121552e-06,0.10673013,6.5564537,2014676392449154516
35764,https://www.fujiarts.com/japanese-prints/r84/280r84d.jpg,Ferry Boats on the Fuji River in Suruga Province by Hiroshige (1797 - 1858),600.0,600.0,0.3194082975387573,1.1992447e-06,0.7000864,6.6522603,2043838508576994342
35818,https://msfitforsociety.files.wordpress.com/2015/03/12-christy-turlington-hollywood-1988.jpg?w=560&h=709,"Christy Turlington, Hollywood, 1988",560.0,709.0,0.3234442472457886,0.03752792,0.31887898,6.742085,8999569135262420872
35830,https://cdn.acidcow.com/pics/20100303/black_and_white_13.jpg,Beautiful Black and White Photos (29 pics),670.0,670.0,0.30596819519996643,1.5546354e-06,,6.538306,3545759923995023362
35864,http://www.365hops.com/blog/wp-content/uploads/2017/04/Kashmir-Great-Lakes.jpg,Kashmir Great Lakes,897.0,572.0,0.3051612377166748,3.5904748e-05,0.10142536,6.55979,8178270435553942535
35975,https://www.thisiscolossal.com/wp-content/uploads/2012/06/lee-1-640x640.jpg,Stunning Photographic Portraits by Lee Jeffries,640.0,640.0,0.32992297410964966,5.861051e-07,0.13458893,6.741432,-4389286602845755325
36069,https://img-fotki.yandex.ru/get/205820/480438961.630/0_181244_778b1cf8_orig.Jpg,Beautiful Watercolor Cityscapes by Rafal Rudko,900.0,634.0,0.3009648323059082,8.974102e-07,0.12682527,6.8724704,5703687908489599981
36092,https://www.i-escape.com/blog/wp-content/uploads/2018/08/somerset-levels.jpg,The i-escape blog / The 6 best places to see Britain's autumn colours / Somerset Levels,800.0,600.0,0.29478663206100464,2.4221263e-05,0.120363496,6.549675,2826381698159010102
36145,https://drscdn.500px.org/photo/127921973/m%3D900/748205db549d93dcf4c6cb9ad7ccdb1e,Val di Funes by guerel sahin on 500px.com,900.0,600.0,0.32365795969963074,3.861737e-06,0.13442408,6.5991116,-6152309961494228032
36162,https://3.bp.blogspot.com/-9NkAY7n5awE/TkbYzlEhdYI/AAAAAAAAAaM/XOHAnT_g1sI/w1200-h630-p-k-no-nu/October+Snow++copy.jpg,my world of watercolors and oils october snow. Black Bedroom Furniture Sets. Home Design Ideas,800.0,582.0,0.28185176849365234,6.1993326e-08,0.053730465,6.702056,484549533535003430
36383,https://clisawrite.files.wordpress.com/2015/01/aunt-dale-in-contemplation.jpg?w=723,Aunt Dale in Contemplation by David Kassan,723.0,752.0,0.30330243706703186,2.855182e-05,0.40252057,6.9681053,-1375733115091009041
36494,https://ipaintingsforsale.com/uploadpic/Benjamin%20Williams%20Leader/big/Tintern%20Abbey.jpg,Benjamin Williams Leader Tintern Abbey,780.0,523.0,0.3117920160293579,1.6976617e-06,0.09134279,6.5339055,5179736570460348330
36568,https://www.ewoud.nl/wp-content/uploads/2016/10/Ewoud-de-Groot-wildlife-art-artist-animals-birds-oil-painting-canvas-exhibition-polar-bear-600x600.jpg,Ewoud-de-Groot-wildlife-art-artist-animals-birds-oil-painting-canvas-exhibition-polar-bear,600.0,600.0,0.377514123916626,5.6864606e-05,0.34778053,6.511643,-7322946329340896053
37020,http://images.fineartamerica.com/images-medium/back-alley-justice-tom-shropshire.jpg,Back Alley Justice Print by Tom Shropshire,563.0,700.0,0.2931309938430786,4.3825903e-06,0.07341594,6.9677954,4875723549334094148
37135,https://www.hdwallpaper.nu/wp-content/uploads/2020/03/persona_3-18-1024x576.jpg,Persona 3 Full HD Wallpaper,1024.0,576.0,0.34054356813430786,0.0016230345,0.1348735,6.5070744,-8045552687983576762
37185,https://render.fineartamerica.com/images/rendered/default/poster/8/10/break/images/artworkimages/medium/1/mountain-river-valley-david-lloyd-glover.jpg,Mountains Poster featuring the painting Mountain River Valley by David Lloyd Glover,600.0,794.0,0.3188500702381134,4.221245e-06,0.10026977,6.637715,3870345221874382676
37231,https://images.fineartamerica.com/images-medium-large/1-llyn-idwal-lake-adrian-evans.jpg,Clouds Photograph - Llyn Idwal Lake by Adrian Evans,600.0,900.0,0.3153531551361084,9.357045e-06,0.08836555,6.587409,-5663139208483241575
37349,http://d3lp4xedbqa8a5.cloudfront.net/s3/digital-cougar-assets/Elle/2015/02/20/52934/2-kate-hudson.jpg?mode=max&amp;quality=80&amp;width=1200,Kate Hudon in Atelier Versace at the 2014 Academy Awards.,550.0,826.0,0.3144882917404175,0.99774694,0.15471044,6.5408297,-5748734295197774
37361,https://rceliamendonca.files.wordpress.com/2011/09/a-wooded-path-in-autumn-hansanderson-brendekilde_thumb.jpg?w=814&amp;h=605,A Wooded Path In Autumn-HansAnderson-Brendekilde,814.0,605.0,0.3147490918636322,1.1644914e-06,1.0,6.8423505,-2313066535819822344
37388,https://4.bp.blogspot.com/-fERNgfwgHaU/VsNuguGQWDI/AAAAAAAAs30/2HhLoyUggGk/s1600/07-Pomegranate-with-Ginger-Jar-Mark-Thompson-Photo-Realistic-Still-Life-Paintings-www-designstack-co.jpg,07-Pomegranate-with-Ginger-Jar-Mark-Thompson-Photo-Realistic-Still-Life-Paintings-www-designstack-co,800.0,534.0,0.311478853225708,1.7918761e-06,0.14143658,6.6405163,5920449735120370973
37437,https://guide.alibaba.com/image/i2/beijing-buy-wedding-fashion-aesthetic-korean-specialties-np-jasmine-wedding-photography-wedding-photography-beijing/TB1NqhCJFXXXXckXXXXXXXXXXXX_!!0-item_pic.jpg,Beijing buy wedding fashion aesthetic korean specialties np jasmine wedding photography wedding photography beijing,640.0,640.0,0.31089505553245544,0.4376274,0.09873675,6.5595393,3943163694060894892
37536,https://adventure69degreesnorth.files.wordpress.com/2016/01/dsc3246.jpg?w=788,Sunset Banff National Park,788.0,562.0,0.3148474395275116,4.7912777e-06,0.36405003,6.6224713,-5594040591045955961
37542,"https://res.cloudinary.com/fleetnation/image/private/c_fill,g_center,h_640,w_640/v1538068730/xn62evyt4m3p0frudvnp.jpg","""""""Kingfisher emerging with fish"""" stock image""",640.0,640.0,0.3139249086380005,9.83699e-06,0.123080246,6.568818,1823723959449387136
37582,https://images1.persgroep.net/rcs/e3RNNhYuAmON-VZX_ZqXZjZ2dCk/diocontent/63947464/_fitwidth/763?appId=93a17a8fd81db0de025c8abd1cca1279&quality=0.8,Kevin Spacey als president Frank Underwood in de serie House of Cards. Hij is opportunist en cynicus pur sang. Beeld REUTERS,763.0,513.0,0.32288289070129395,0.00017955899,0.30026937,6.657378,-7098116432079425646
37629,http://1.bp.blogspot.com/-NWdZkEyfqB4/ULYj30ez8zI/AAAAAAACPnU/HGd7GZTQrUI/s1600/Aaron+Coberly+1971+-+American+Figurative+Impressionist+painter+-+Tutt'Art@+(19).jpg,Aaron Coberly 1971 | Figurative Impressionist painter,800.0,667.0,0.3107004761695862,9.653904e-06,0.083962135,6.706975,2835724107946267533
37740,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fcom.ft.imagepublish.upp-prod-us.s3.amazonaws.com%2F0d7df35a-8818-11e9-97ea-05ac2431f453?fit=scale-down&source=next&width=700,"Gordon Parks The Invisible Man, Harlem, New York, 1952 Printed in 2019 Silver Gelatin Print 85 x 85 cm, 33 1/2 x 33 1/2 ins, paper size 86.5 x 86.5 cm, 34 1/8 x 34 1/8 ins, framed Edition 3/7 + 2 APs Copyright: The Gordon Parks Foundation. Courtesy of The Gordon Parks Foundation and Alison Jacques Gallery, London",700.0,708.0,0.30529263615608215,2.0134428e-06,,6.7387733,3222919987514769254
37784,https://d32dm0rphc51dk.cloudfront.net/j_UZjH8dKRqDjRKLLKclgw/large.jpg,", 'First Lady Project- Eling Soong 宋靄齡,' 2016, Double Square Gallery",528.0,640.0,0.2887354791164398,0.00022682548,0.16248643,6.534416,-4396837953968068414
37825,https://cdn.gallerix.asia/sr/B/863202494/647038609.jpg,bs-na- Carl Brenders- Full House- Fox Family. Карл Брендерс,800.0,585.0,0.3072849214076996,9.884791e-06,0.07656715,6.519716,-5474465426515425198
37964,https://drscdn.500px.org/photo/61469611/m%3D900/e49b2b1c4b51c624c780e8f22f2c5867,Flåm Reflections in Norway,900.0,597.0,0.32310158014297485,3.9350007e-06,0.27040884,6.662867,2666729468772226931
37989,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/5ffd3e09-3d5f-443c-8797-b53250e0a457/d5sz62q-ddae93f9-4f2f-4307-9de7-186b0e10ac81.jpg/v1/fill/w_900,h_576,q_75,strp/the_elvenking_by_esthiell-d5sz62q.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl0sIm9iaiI6W1t7InBhdGgiOiIvZi81ZmZkM2UwOS0zZDVmLTQ0M2MtODc5Ny1iNTMyNTBlMGE0NTcvZDVzejYycS1kZGFlOTNmOS00ZjJmLTQzMDctOWRlNy0xODZiMGUxMGFjODEuanBnIiwid2lkdGgiOiI8PTkwMCIsImhlaWdodCI6Ijw9NTc2In1dXX0.Yaa2U9S3KN0IAPkxDOOEy3yMt9JufZbc_rAdo8qO5Ww",The Elvenking by kazu-ren,900.0,576.0,0.30719244480133057,4.5679662e-05,0.5,6.554598,-3073449221349608226
38283,https://photos.smugmug.com/photos/i-qjhnJH4/0/L/i-qjhnJH4-L.jpg,"Schooner Beach Sea Cave & Milky Way, Study 4",800.0,533.0,0.3275206387042999,4.813279e-06,0.10269479,6.627669,3778882385953190335
38365,https://www.grahammcquadefineart.com/wp-content/uploads/2019/12/P11001641b-640x640.jpg,Finding Winter Moorings - Narrowboats on the Leeds to Liverpool Canal near Crosby going under canal bridge - Watercolour Painting,640.0,640.0,0.3421522378921509,2.081638e-06,0.1309699,6.537756,-9012126220998562587
38515,https://i.pinimg.com/736x/dd/d3/e8/ddd3e8abf49d9787cfe4f8e0412dfc8c.jpg,"""""""Hannibal Lecter"""" Postcards by Exide ",,557.0,,0.0001707375,0.10725173,6.758654,-6539139001337497158
38543,https://images.squarespace-cdn.com/content/52eae138e4b0a663f826b5be/1446934030205-0D2C1HEZ9ZRSNKY89X09/Jug+with+Broken+Handle+reshoot+sm.jpg?content-type=image%2Fjpeg,Jug with Broken Handle   18 x 14   oil,543.0,700.0,0.31790226697921753,8.038604e-07,0.055970676,7.018728,9197265616520383309
38598,https://i.pinimg.com/736x/7f/d9/dd/7fd9dda5669f344512389ded5f14ce54.jpg,"''Light, both in life and in art, has b een an intriguing concept for me.I pour myself onto each painting I create and every time the motivation is finding the light.'' - Josef Kote",640.0,638.0,0.300815224647522,4.4737117e-06,0.1365733,6.519793,7585541305882373171
38747,"http://ih0.redbubble.net/image.7366979.8664/flat,550x550,075,f.jpg",Glen Spean Light by scottnaismith,550.0,550.0,0.3263266384601593,3.5646929e-06,0.8022821,6.576845,-8522528594224742579
38792,https://lh6.googleusercontent.com/proxy/-ly8kiEu9TsX2AruEi9q78jqI3ebud10frRKEb3-cxhENXux0JPsccOlkMD1WQFQWdWoolNu77bUbS85w7tRUAXdUjinxB42u4uNWh95as-2wgAHUVJDB5Bo0-PbF1tvgeqn9RkRMOE95ckWg-2xe5sTJT20y6xKvod7PnsGAjJ5wg3BSh4ERIMjlJKErsBHrZ4Tz14PJHlKchlg7TZRhjjfIHsOpn1L0Z3fEPSw3tLr6OInSWL6DensPRqu5LZwKOca=s0-d,File:Catherine Palace & Cameron Gallery (Premazzi).jpg,800.0,551.0,0.33282020688056946,9.0937036e-08,0.066701904,6.8209043,-7207749129086451697
38853,http://www.galerie-creation.com/images/upload/235/66964adbe0da5b2a34a16ff04fa1f134dscn3856.jpg,tableau peinture art provence vignoble ifs automne paysages aquarelle mas provenal. Black Bedroom Furniture Sets. Home Design Ideas,750.0,557.0,0.3175581693649292,5.764178e-07,0.040484026,6.5849886,8171468598658153776
38870,https://www.uoflnews.com/wp-content/uploads/2016/07/constance-1-696x714.jpg,"""""""An image from the exhibition, """"""""Constance in Contemplation"""""""" (2014-2016)""""""",696.0,714.0,0.2812245190143585,1.415476e-05,0.24983409,6.7713227,5891595291966957748
38900,https://canvaspainting.net/images/Konstantin-Razumov/Konstantin-Razumov-08.jpg,Reproduction Konstantin Razumov paintiings,564.0,771.0,0.33313366770744324,0.038829118,0.19356321,6.53851,-3523502675098087740
38945,https://assets.artworkarchive.com/image/upload/t_jpg_medium_width/v1/user_2/Pears_with_a_Green_Jug_12x9_oil_CFeustel_final_hvhr6r.jpg,Pears with a Green Jug by Cynthia Feustel,600.0,802.0,0.39609450101852417,4.0872605e-06,0.06879838,6.597187,6961291069837969731
38947,http://d-art.it/wp-content/uploads/2016/12/kunsthal_lind003_jpg__628x850_q85_crop_subsampling-2_upscale.jpg,"Naomi Campbell, Linda Evangelista, Tatjana Patitz, Christy Turlington & Cindy Crawford, New York, 1990 © Peter Lindbergh",628.0,850.0,0.4005662798881531,0.42602658,0.2061097,6.506809,7938276879297046179
39025,https://www.thevendue.com/wp-content/uploads/2020/02/Beyond-the-Wave_-oil-on-panel-45_x45_-by-Matt-Story-Represented-by-Robert-Lange-Studios.jpg,_Beyond the Wave_ oil on panel 45_x45_ by Matt Story- Represented by Robert Lange Studios,600.0,600.0,0.32023340463638306,0.0013936758,0.12733997,6.5045495,8178283482873548440
39116,https://i.pinimg.com/736x/25/3d/63/253d637381013a3592f2b6f96059f1f4.jpg,"""Kate Winslet Is Practically Unrecognizable On """"Harper's Bazaar UK""""""",570.0,759.0,0.31935229897499084,0.92126745,0.36306313,6.5306287,93738829798953784
39134,https://cdnpt01.viewbug.com/media/mediafiles/2014/02/21/11923831_large.jpg,Trying to capture the intense rich browns of Rannoch Moor and the peaks beyond with the first dus...,926.0,617.0,0.3202943801879883,1.3369104e-06,0.08037812,6.6409187,8219213340732005436
39205,https://m1.35photo.pro/photos_temp/sizes/872/4363329_800n.jpg,Tatry.photo preview,800.0,533.0,0.314328134059906,2.2175676e-05,0.22489433,6.5372906,-3794829926000825549
39312,https://static.boredpanda.com/blog/wp-content/uploads/2014/04/coleman-hyperrealistic-pencil-drawing-shania-mcdonagh-coverimage.jpg,16-Year-Old Girl Wins National Art Competition With Stunning Hyper-Realistic Pencil Portrait,700.0,708.0,0.3349374234676361,8.5973725e-06,0.2988095,6.636475,-6186337132576463654
39363,https://i.pinimg.com/564x/0c/d2/9c/0cd29ca84f258ef71edd689562bd97ed.jpg,Looking at Henri Matisse | On the Easel ©Cathy Carey,564.0,704.0,0.3059752583503723,0.00032436848,0.14974195,6.5289297,9220900898015427085
39444,https://cdn.gallerix.asia/sr/_EX/2037947957/825097656.jpg,Klever Julius - Winter landscape with river and houses. 900 Classic russian paintings,560.0,700.0,0.3398711085319519,4.6579365e-07,0.03536192,6.6969037,7809254542661702146
39507,https://cdn.shopify.com/s/files/1/0276/3905/4469/products/The_Empress_Eugenie_Surrounded_by_her_Ladies_-_Franz_Xaver_Winterhalter_530x@2x.jpg?v=1578785627,The Empress Eugénie Surrounded by her Ladies - diamond-painting-bliss.myshopify.com,881.0,604.0,0.3137478232383728,0.00027668476,0.2198446,6.686978,-2166603081151844340
39636,https://markovart.files.wordpress.com/2013/08/david-renshaw_02.jpg?w=700&,David Renshaw_02,700.0,698.0,0.3147526681423187,0.00031489134,0.10976107,6.619195,-1601555492152093557
